Filename,URL
0024_2017%20Portef%C3%B8ljestyring%20av%20digitaliseringprosjekter.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Portef%C3%B8ljestyring%20av%20digitaliseringprosjekter.docx
0025_2017%20Prosjektleder%20Kjernejournal.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Prosjektleder%20Kjernejournal.docx
0026_2017%20Prosjektst%C3%B8tte%20pr%C3%B8veprosjekt%20Feide%202.0.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Prosjektst%C3%B8tte%20pr%C3%B8veprosjekt%20Feide%202.0.docx
0027_2017%20Revisjon%20LIBRA%20leveranseprosjekter.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Revisjon%20LIBRA%20leveranseprosjekter.docx
0028_2017%20R%C3%A5dgivning%20nasjonal%20e-helseportef%C3%B8lje.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20R%C3%A5dgivning%20nasjonal%20e-helseportef%C3%B8lje.docx
0029_2017%20Samfunns%C3%B8konomisk%20analyse%20%E2%80%93%20Dataporten%20GO.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Samfunns%C3%B8konomisk%20analyse%20%E2%80%93%20Dataporten%20GO.docx
0030_2017%20Samleref%20Portef%C3%B8ljestyring%20Direktoratet%20for%20e-helse.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Samleref%20Portef%C3%B8ljestyring%20Direktoratet%20for%20e-helse.docx
0031_2017%20Strategisk%20analyse%20Nets.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Strategisk%20analyse%20Nets.docx
0032_2017%20Videreutvikling%20av%20bydelens%20virksomhetsstyring.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Videreutvikling%20av%20bydelens%20virksomhetsstyring.docx
0033_2017%20Vipps%20Kreditt.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Vipps%20Kreditt.docx
0034_2017%20Vipps%20R%C3%A5dgivning.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Vipps%20R%C3%A5dgivning.docx
0035_2017%20Vurdering%20organisering%2C%20st%C3%B8ttefunksjoner%20og%20nasjonale%20oppgaver.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2017%20Vurdering%20organisering%2C%20st%C3%B8ttefunksjoner%20og%20nasjonale%20oppgaver.docx
0036_2018%202022%20Prosjektleder%20ELISE.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%202022%20Prosjektleder%20ELISE.docx
0037_2018%20Anskaffelse%20HR-l%C3%B8sning.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Anskaffelse%20HR-l%C3%B8sning.docx
0038_2018%20Bistand%20nytt%20kjernesystem.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Bistand%20nytt%20kjernesystem.docx
0039_2018%20Bistand%20til%20Arbeidstilsynets%20organisering%202018-2019.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Bistand%20til%20Arbeidstilsynets%20organisering%202018-2019.docx
0040_2018%20Deichman%20referanser%20alle%20samlet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Deichman%20referanser%20alle%20samlet.docx
0041_2018%20Drammen%20kommunesammensl%C3%A5ing%20delprosjekt%20administrative%20systemer.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Drammen%20kommunesammensl%C3%A5ing%20delprosjekt%20administrative%20systemer.docx
0042_2018%20Eika%20Forsikring%20VEGA.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Eika%20Forsikring%20VEGA.docx
0043_2018%20EPJ-l%C3%B8ftet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20EPJ-l%C3%B8ftet.docx
0044_2018%20Evaluering%20av%20Oljedirektoratet%20OD.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Evaluering%20av%20Oljedirektoratet%20OD.docx
0045_2018%20Evaluering%20av%20Oljedirektoratet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Evaluering%20av%20Oljedirektoratet.docx
0046_2018%20FIN%20QA%20Sirius.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20FIN%20QA%20Sirius.docx
0047_2018%20ISOP.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20ISOP.docx
0048_2018%20Kartlegging%20av%20IT-situasjonen%20i%20offentlig%20forvaltning.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Kartlegging%20av%20IT-situasjonen%20i%20offentlig%20forvaltning.docx
0049_2018%20Konvertering%20Optima.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Konvertering%20Optima.docx
0050_2018%20KRAFT%20planleggingsfasen.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20KRAFT%20planleggingsfasen.docx
0051_2018%20KS1%20Nasjonal%20l%C3%B8sning%20EPJ.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20KS1%20Nasjonal%20l%C3%B8sning%20EPJ.docx
0052_2018%20KS1%20Nasjonal%20l%C3%B8sning%20for%20helse-%20og%20omsorgstjeneste.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20KS1%20Nasjonal%20l%C3%B8sning%20for%20helse-%20og%20omsorgstjeneste.docx
0053_2018%20KS2%20Buskerudbybakke%202.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20KS2%20Buskerudbybakke%202.docx
0054_2018%20Kvalitetssikring%20av%20EESSI.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Kvalitetssikring%20av%20EESSI.docx
0055_2018%20Kvalitetssikring%20av%20MADS-prosjektet%20i%20Oslo%20kommune.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Kvalitetssikring%20av%20MADS-prosjektet%20i%20Oslo%20kommune.docx
0056_2018%20L%C3%B8sningsarkitekt%20for%20Identitets-%20og%20tilgangsstyring%20ISOP.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20L%C3%B8sningsarkitekt%20for%20Identitets-%20og%20tilgangsstyring%20ISOP.docx
0057_2018%20L%C3%B8sningsarkitekt%20l%C3%A5neforvaltning.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20L%C3%B8sningsarkitekt%20l%C3%A5neforvaltning.docx
0058_2018%20L%C3%B8sningsforslag%20for%20e-konsultasjon%20hos%20fastlegene.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20L%C3%B8sningsforslag%20for%20e-konsultasjon%20hos%20fastlegene.docx
0059_2018%20MtV%20.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20MtV%20.docx
0060_2018%20Nordre%20Follo%20kommune%20Forprosjekt%20Nytt%20arkivsystem.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Nordre%20Follo%20kommune%20Forprosjekt%20Nytt%20arkivsystem.docx
0061_2018%20Norsk%20Gjeldsinformasjon%20AS%20%28NoGi%29%2C%20oppbygging%20av%20virksomheten.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Norsk%20Gjeldsinformasjon%20AS%20%28NoGi%29%2C%20oppbygging%20av%20virksomheten.docx
0062_2018%20Ny%20i%20L%C3%B8renskog%20-%20Tjenestedesign.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Ny%20i%20L%C3%B8renskog%20-%20Tjenestedesign.docx
0063_2018%20Ny%20skadel%C3%B8sning%20-%20kvalitetsikring.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Ny%20skadel%C3%B8sning%20-%20kvalitetsikring.docx
0064_2018%20Ny%20skadel%C3%B8sning.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Ny%20skadel%C3%B8sning.docx
0065_2018%20Nye%20produkter%20og%20Tjenester.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Nye%20produkter%20og%20Tjenester.docx
0066_2018%20Program%20Manager%20for%20IT%20Transformation%20%28ONE_IT%29.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Program%20Manager%20for%20IT%20Transformation%20%28ONE_IT%29.docx
0067_2018%20Prosjekt%20for%20digitaldistribusjon.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjekt%20for%20digitaldistribusjon.docx
0068_2018%20Prosjektledelse%20ANPR-prosjektet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjektledelse%20ANPR-prosjektet.docx
0069_2018%20Prosjektledelse%20Norsk%20helsearkiv.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjektledelse%20Norsk%20helsearkiv.docx
0070_2018%20Prosjektleder%20-%20MADS.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjektleder%20-%20MADS.docx
0071_2018%20Prosjektleder%20EPJ-l%C3%B8ftet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjektleder%20EPJ-l%C3%B8ftet.docx
0072_2018%20Prosjektleder%20fusjon%20Eika%20Banker.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjektleder%20fusjon%20Eika%20Banker.docx
0073_2018%20Prosjektteam%20for%20etablering%20av%20digitale%20l%C3%B8sninger%20i%20Nye%20Drammen.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Prosjektteam%20for%20etablering%20av%20digitale%20l%C3%B8sninger%20i%20Nye%20Drammen.docx
0074_2018%20Rekrutteringsadministrasjon.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Rekrutteringsadministrasjon.docx
0075_2018%20Samfunns%C3%B8konomisk%20analyse%20av%20felles%20grunnmur.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Samfunns%C3%B8konomisk%20analyse%20av%20felles%20grunnmur.docx
0076_2018%20SSB%20QA%20Modernisering%20tilpasset%20KVU.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20SSB%20QA%20Modernisering%20tilpasset%20KVU.docx
0077_2018%20Usikkerhetsanalyse%20Visma%20FLYT%20Skole.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Usikkerhetsanalyse%20Visma%20FLYT%20Skole.docx
0078_2018%20Utredning%20tilknyttet%20oppsigelse%20av%20tjenesteavtale.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2018%20Utredning%20tilknyttet%20oppsigelse%20av%20tjenesteavtale.docx
0079_2019%20%20PM%20Core%20Banking%20Nordic.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20%20PM%20Core%20Banking%20Nordic.docx
0080_2019%20Anskaffelse%20av%20nytt%20kjernesystem%20-%20Innskuddspensjon.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Anskaffelse%20av%20nytt%20kjernesystem%20-%20Innskuddspensjon.docx
0081_2019%20BankID%20ved%20offentlig%20administrasjon.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20BankID%20ved%20offentlig%20administrasjon.docx
0082_2019%20Bistand%20kunnskapsportal.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Bistand%20kunnskapsportal.docx
0083_2019%20Bistand%20til%20forvaltningsrevisjon.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Bistand%20til%20forvaltningsrevisjon.docx
0084_2019%20Bistand%20til%20kommunikasjonsarbeid%2C%20oppl%C3%A6ring%20og%20prosjektst%C3%B8tte.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Bistand%20til%20kommunikasjonsarbeid%2C%20oppl%C3%A6ring%20og%20prosjektst%C3%B8tte.docx
0085_2019%20Bistand%20til%20programgjennomf%C3%B8ring%20og%20prosessbistand%20til%20NEO.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Bistand%20til%20programgjennomf%C3%B8ring%20og%20prosessbistand%20til%20NEO.docx
0086_2019%20Departementenes%20strategiske%20styring%20av%20digitalisering.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Departementenes%20strategiske%20styring%20av%20digitalisering.docx
0087_2019%20Digital%20kompetanse%20-%20oppl%C3%A6ringsprogram.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Digital%20kompetanse%20-%20oppl%C3%A6ringsprogram.docx
0088_2019%20Ekstern%20gjennomgang%20av%20IKT%20hendelse.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Ekstern%20gjennomgang%20av%20IKT%20hendelse.docx
0089_2019%20Ekstern%20kvalitetssikring%2C%20ny%20informasjons-%20og%20analyseplattform.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Ekstern%20kvalitetssikring%2C%20ny%20informasjons-%20og%20analyseplattform.docx
0090_2019%20Engagement%20Platform.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Engagement%20Platform.docx
0091_2019%20Evaluering%20av%20drift%20%E2%80%93%20saksnr.%202019-1241.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Evaluering%20av%20drift%20%E2%80%93%20saksnr.%202019-1241.docx
0092_2019%20Evaluering%20av%20EFFEKT.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Evaluering%20av%20EFFEKT.docx
0093_2019%20Funksjonell%20arkitekt%20i%20EDiT%20programmet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Funksjonell%20arkitekt%20i%20EDiT%20programmet.docx
0094_2019%20HR%20utvikling.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20HR%20utvikling.docx
0095_2019%20ISOP%20PMO.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20ISOP%20PMO.docx
0096_2019%20Kompetanseutvikling.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Kompetanseutvikling.docx
0097_2019%20Konseptvalgutredning%20organisering%20av%20Arkivverket.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Konseptvalgutredning%20organisering%20av%20Arkivverket.docx
0098_2019%20Kontanttjenester.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Kontanttjenester.docx
0099_2019%20KS%20NTNU.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20KS%20NTNU.docx
0100_2019%20KS1%20Bod%C3%B8%20lufthavn.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20KS1%20Bod%C3%B8%20lufthavn.docx
0101_2019%20KS1%20Hammerfest%20lufthavn.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20KS1%20Hammerfest%20lufthavn.docx
0102_2019%20KS1%20P8100%20Kommunikasjon%20til%20kampplattformer.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20KS1%20P8100%20Kommunikasjon%20til%20kampplattformer.docx
0103_2019%20Kvalitetssikring%20ITS-Pilotprogrammet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Kvalitetssikring%20ITS-Pilotprogrammet.docx
0104_2019%20Lederst%C3%B8tte%20mm%20-%20Kulturr%C3%A5det.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Lederst%C3%B8tte%20mm%20-%20Kulturr%C3%A5det.docx
0105_2019%20Nytt%20innkj%C3%B8pssystem.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Nytt%20innkj%C3%B8pssystem.docx
0106_2019%20Oppf%C3%B8lging%20av%20IT-prosjekter%20Skatteetaten.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Oppf%C3%B8lging%20av%20IT-prosjekter%20Skatteetaten.docx
0107_2019%20PL%20DiffIT%201615%20.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20PL%20DiffIT%201615%20.docx
0108_2019%20PMO%20One%20IT.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20PMO%20One%20IT.docx
0109_2019%20Programledelse%20Kodeverk%20og%20Terminologi%20%28PKT%29.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Programledelse%20Kodeverk%20og%20Terminologi%20%28PKT%29.docx
0110_2019%20Prosessleder%20terminologi%20i%20EPJ.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Prosessleder%20terminologi%20i%20EPJ.docx
0111_2019%20Prosjekt-%20prosessleder%20Digital%20modenhet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Prosjekt-%20prosessleder%20Digital%20modenhet.docx
0112_2019%20Prosjektledelse%20DIS-prosjektet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Prosjektledelse%20DIS-prosjektet.docx
0113_2019%20Prosjektleder%20MF%20Helse%20kommune.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Prosjektleder%20MF%20Helse%20kommune.docx
0114_2019%20R%C3%A5dgivning%20m%C3%A5lbildearbeid.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20R%C3%A5dgivning%20m%C3%A5lbildearbeid.docx
0115_2019%20SB%20Kurs%20Virksomhetsarkitektur.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20SB%20Kurs%20Virksomhetsarkitektur.docx
0116_2019%20Teamleder%20D3-D.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Teamleder%20D3-D.docx
0117_2019%20Utredning%20av%20arkitektur%20for%20velferdsteknologisk%20knutepunkt.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Utredning%20av%20arkitektur%20for%20velferdsteknologisk%20knutepunkt.docx
0118_2019%20Utredning%20av%20kunstig%20intelligens%20innenfor%20helse.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Utredning%20av%20kunstig%20intelligens%20innenfor%20helse.docx
0119_2019%20Videreutvikling%20portef%C3%B8ljestyring.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Videreutvikling%20portef%C3%B8ljestyring.docx
0120_2019%20Vipps%20R%C3%A5dgivning%20Sourcing.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Vipps%20R%C3%A5dgivning%20Sourcing.docx
0121_2019%20Virksomhetsarkitekt.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019%20Virksomhetsarkitekt.docx
0122_2019-2023%20Virksomhetsarkitekt%20-%20R%C3%A5dgiving%20IKT%20Morrow%20Bank.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2019-2023%20Virksomhetsarkitekt%20-%20R%C3%A5dgiving%20IKT%20Morrow%20Bank.docx
0123_2020%20Bistand%20KVU%20100%25%20prosjektet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bistand%20KVU%20100%25%20prosjektet.docx
0124_2020%20Bistand%20Organisering%20digitale%20st%C3%B8ttetjenester.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bistand%20Organisering%20digitale%20st%C3%B8ttetjenester.docx
0125_2020%20Bistand%20styringssystem%2C%20FoU-st%C3%B8tte.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bistand%20styringssystem%2C%20FoU-st%C3%B8tte.docx
0126_2020%20Bistand%20styringssystem.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bistand%20styringssystem.docx
0127_2020%20Bistand%20til%20portef%C3%B8ljestyring.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bistand%20til%20portef%C3%B8ljestyring.docx
0128_2020%20Bistand%20til%20prosjektoppf%C3%B8lging%20-%20TREFF.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bistand%20til%20prosjektoppf%C3%B8lging%20-%20TREFF.docx
0129_2020%20Bits%20rekrutteringsbistand.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Bits%20rekrutteringsbistand.docx
0130_2020%20CSDR%20s%C3%B8knadsprosessen%20og%20CSDR%20Reconciliation.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20CSDR%20s%C3%B8knadsprosessen%20og%20CSDR%20Reconciliation.docx
0131_2020%20CSOC%20Sikkerhet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20CSOC%20Sikkerhet.docx
0132_2020%20DGS%20samlet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20DGS%20samlet.docx
0133_2020%20Ekstern%20kvalitetssikring%20BRsys.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Ekstern%20kvalitetssikring%20BRsys.docx
0134_2020%20Funksjonell%20arkitekt%20Fremtidens%20kjernesystem.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Funksjonell%20arkitekt%20Fremtidens%20kjernesystem.docx
0135_2020%20Gjennomgang%20av%20prosjekt%20for%20ny%20registerplattform.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Gjennomgang%20av%20prosjekt%20for%20ny%20registerplattform.docx
0136_2020%20Helsedataprogrammet.docx.txt,https://a2norge.sharepoint.com/Tilbud%20og%20avtaler/2020%20Helsedataprogrammet.docx
